time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-06-24 16:19:54.663 UTC, , , , , , , , , ,589,3190197,43208,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,49124,7,48118,48118, , , , ,49877,365487702016,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49877,1687622814358,,, , , , , , , , , ,3145728,49849,12,12,10,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,40836248,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:20:41.736 UTC, , , , , , , , , ,125,3174701,28848, , ,6,3,67,6,0.09, , , , , , , ,6,6, ,11,3,2,4,7, ,65,20, , , , , , , , , , , , , ,51610,8,49947,49947,1, ,5,10,51661,365486575616,24,24,24,24, , , , , ,7,190, , , , , , , , , , , , , , , , , , , , , , , , , ,51661,1687623641589,,, , , , , , , , , ,3145728,51610,5,5,2,5, , ,37,1,1,4,1, ,3,2, ,37, ,2048,1, , , , , ,222705,62,1784,1, , , , , , ,7,22,41395224,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-24 16:21:41.742 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, ,33,1,0.03, , , , , , , ,7,7, , , ,2,3,9, ,21,10, , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52057,365485199360,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52057,1687623641589,,, , , , , , , , , ,3145728,52029,7,7,5,7, , ,12,2,2,3,2, ,3,4, ,12,1, , , , , , , ,20162,15,396,2, , , , , , , , ,53978136,5, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,4,1,1,1,1, ,1,4, , , , 
2023-06-24 16:22:41.750 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, ,13, , , , , , , , , ,7,7, , , ,2,3,9, ,4, , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52363,365485019136,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52363,1687623641589,,, , , , , , , , , ,3145728,52335,9,9,5,9, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,306,2, , , , , , , , ,53978136,5, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, ,1,1, ,1,5, , , , 
2023-06-24 16:23:41.756 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, ,13, , , , , , , , , ,7,7, , , ,2,3,9, ,4, , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52669,365482745856,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52669,1687623641589,,, , , , , , , , , ,3145728,52641,10,10,7,10, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,306,2, , , , , , , , ,56075288,4, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, ,1,1, ,1,5, , , , 
2023-06-24 16:24:41.760 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52669,364406005760,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52669,1687623641589,,, , , , , , , , , ,3145728,52641,17,17,10,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,56075288,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:25:41.773 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52669,364403572736,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52669,1687623641589,,, , , , , , , , , ,3145728,52641,8,8,7,8, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,58172440,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:26:41.791 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52669,364403490816,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52669,1687623641589,,, , , , , , , , , ,3145728,52641,7,7,6,7, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,58172440,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , 
2023-06-24 16:27:41.790 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52669,364409790464,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52669,1687623641589,,, , , , , , , , , ,3145728,52641,10,10,8,10, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,58172440,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:28:41.793 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52669,364405264384,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52669,1687623641589,,, , , , , , , , , ,3145728,52641,13,13,11,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,60269592,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:29:41.800 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52669,364402118656,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52669,1687623641589,,, , , , , , , , , ,3145728,52641,10,10,8,10, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,60269592,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:30:41.809 UTC, , , , , , , , , ,589,3190349,43360,672, ,7, ,13, , , , , , , , , ,7,7, , , ,2,3,9, ,4, , , , , , , , , , , , , , ,51610,8,49947,49947, , , , ,52975,365472575488,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52975,1687623641589,,, , , , , , , , , ,3145728,52947,12,12,7,12, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,306,2, , , , , , , , ,62366744,5, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, ,1,1, ,1,5, , , , 
2023-06-24 16:31:13.486 UTC, , , , , , , , , ,125,3174981,29128, , ,6, ,83,6,0.07, , , , , , , ,6,6, ,19, ,2,4,7, ,75,21, , , , , , , , , , , , , ,54550,9,53045,53045,1,1,3,7,54601,365473136640,24,24,24,24, , , , , ,7,223, , , , , , , , , , , , , , , , , , , , , , , , , ,54601,1687624273331,,, , , , , , , , , ,3145728,54550,10,10,7,10, , ,35,1,1,4,1, ,3,2, ,35, ,2048,1, , , , , ,216691,60,1626,1, , , , , , ,8,20,41415288,4, , , , , , ,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-24 16:32:13.496 UTC, , , , , , , , , ,589,3190629,43640,672, ,7, ,33,1,0.03, , , , , , , ,7,7, , , ,2,3,9, ,21,10, , , , , , , , , , , , , ,54550,9,53045,53045, , , , ,54997,365471817728,23,23,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,54997,1687624273331,,, , , , , , , , , ,3145728,54969,10,10,7,10, , ,12,2,2,3,2, ,3,4, ,12,1, , , , , , , ,20162,15,396,2, , , , , , , , ,51901048,6, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,4,1,1,1,1, ,1,4, , , , 
2023-06-24 16:33:04.324 UTC, , , , , , , , , ,125,3175069,29216, , ,6,1,55,6,0.11,1, , , , , , ,6,6, ,7,1,2,4,7, ,63,22, , , , , , , , , , , , , ,56332,10,55067,55067,1,3,2,7,56383,365469257728,23,23,23,23, , , , , ,7,241, , , , , , , , , , , , , , , , , , , , , , , , , ,56383,1687624384186,,, , , , , , , , , ,3145728,56332,11,11,5,11, , ,37,1,1,4,1, ,3,2, ,37, ,2048,1, , , , , ,218835,62,1386,1, , , , , , ,8,21,42589632,5, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-24 16:33:57.725 UTC, , , , , , , , , ,125,3171893,26040, , ,6,3,55,6,0.11,2, , , , , ,2,6,6, ,7,1,4,4,7, ,65,23, , , , , , , , , , , , , ,58049,11,56849,56849,1,2,2,6,58100,365469130752,23,23,23,23, , , , , ,7,262, , , , , , , , , , , , , , , , , , , , , , , , , ,58100,1687624437593,,, , , , , , , , , ,3145728,58049,8,8,4,8, , ,38,1,1,4,1, ,3,2, ,38, ,2048,1, , , , , ,218931,63,1321,1, , , , , , ,7,19,43722832,5, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-24 16:34:57.737 UTC, , ,1,3,1, , , , ,589,3188669,41680,672, ,7, ,31,1,0.03,1, , , , , ,1,7,7, , ,1,3,3,9, ,20,10, , , , , , , , , , , , , ,58049,11,56849,56849, , , , ,58496,365468995584,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,58496,1687624437593,,, , , , , , , , , ,3145728,58468,11,11,7,11, , ,13,2,2,3,2, ,3,4, ,13,1, , , , , , , ,22210,16,396,2, , , , , , , , ,54208592,5, , , , , , ,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,4,1,1,1,1, ,1,4, , , , 
2023-06-24 16:35:57.749 UTC, , , , , , , , , ,589,3188669,41680,672, ,7, , , , , , , , , , ,1,7,7, , , ,3,3,9, , , , , , , , , , , , , , , , ,58049,11,56849,56849, , , , ,58496,365467144192,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,58496,1687624437593,,, , , , , , , , , ,3145728,58468,6,6,5,6, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,56305744,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:36:36.229 UTC, , , , , , , , , ,125,3171917,26064, , ,6,2,55,6,0.11,2, , , , , ,2,6,6, ,7, ,4,4,7, ,67,24, , , , , , , , , , , , , ,59901,12,58566,58566,1,3,2,7,59952,365473988608,22,22,22,22, , , , , ,8,280, , , , , , , , , , , , , , , , , , , , , , , , , ,59952,1687624596066,,, , , , , , , , , ,3145728,59901,5,5,4,5, , ,38,1,1,4,1, ,3,2, ,38, ,2048,1, , , , , ,233371,65,1456,1, , , , , , ,8,25,43850440,7, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-24 16:37:36.238 UTC, , ,1,3, , , , , ,589,3189997,43008,672, ,7, ,33,1,0.03, , , , , , , ,7,7, , ,2,2,3,9, ,21,10, , , , , , , , , , , , , ,59901,12,58566,58566, , , , ,60348,365472546816,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60348,1687624596066,,, , , , , , , , , ,3145728,60320,9,9,6,9, , ,14,2,2,3,2, ,3,4, ,14,1, , , , , , , ,24258,17,396,2, , , , , , , , ,54336200,6, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,4,1,1,1,1, ,1,4, , , , 
2023-06-24 16:38:36.251 UTC, , , , , , , , , ,589,3189997,43008,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,59901,12,58566,58566, , , , ,60348,365472174080,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60348,1687624596066,,, , , , , , , , , ,3145728,60320,8,8,6,8, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,54336200,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:38:42.586 UTC, , , , , , , , , ,125,3175333,29480, , ,6,3,55,6,0.11,1, , , , , , ,6,6, ,7,3,2,4,7, ,69,25, , , , , , , , , , , , , ,62103,13,60418,60418,1,1,3,7,62154,365469700096,21,21,21,21, , , , , ,8,301, , , , , , , , , , , , , , , , , , , , , , , , , ,62154,1687624722454,,, , , , , , , , , ,3145728,62103,13,13,6,13, , ,42,1,1,4,1, ,3,2, ,42, ,2048,1, , , , , ,239617,69,1806,1, , , , , , ,7,20,43973680,4, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-24 16:39:42.599 UTC, , , , , , , , , ,589,3190981,43992,672, ,7, ,31,1,0.03, , , , , , , ,7,7, , , ,2,3,9, ,20,10, , , , , , , , , , , , , ,62103,13,60418,60418, , , , ,62550,365470507008,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62550,1687624722454,,, , , , , , , , , ,3145728,62522,10,10,6,10, , ,12,2,2,3,2, ,3,4, ,12,1, , , , , , , ,20162,15,396,2, , , , , , , , ,54459440,7, , , , , , ,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,4,1,1,1,1, ,1,4, , , , 
2023-06-24 16:40:42.614 UTC, , , , , , , , , ,589,3190981,43992,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,62103,13,60418,60418, , , , ,62550,365468205056,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62550,1687624722454,,, , , , , , , , , ,3145728,62522,12,12,9,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,56556592,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:41:00.971 UTC, , , , , , , , , ,125,3175421,29568, , ,6,1,55,6,0.11,1, , , , , , ,6,6, ,7,1,2,4,7, ,71,26, , , , , , , , , , , , , ,63911,14,62620,62620,1,3,2,7,63962,365468131328,21,21,21,21, , , , , ,8,319, , , , , , , , , , , , , , , , , , , , , , , , , ,63962,1687624860837,,, , , , , , , , , ,3145728,63911,12,12,6,12, , ,41,1,1,4,1, ,3,2, ,41, ,2048,1, , , , , ,235627,68,1412,1, , , , , , ,7,24,42528464,9, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-24 16:42:00.980 UTC, , , , , , , , , ,125,3190605,44080,672, ,7, ,18,1,0.06, , , , , , , ,7,7, , , ,2,4,8, ,17,9, , , , , , , , , , , , , ,63911,14,62620,62620, , , , ,63962,365467074560,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,63962,1687624860837,,, , , , , , , , , ,3145728,63911, , , , , , ,11, , ,1, , ,3, , ,11,1, , , , , , , ,15935,12, , , , , , , , , , ,53014224,5, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , 
2023-06-24 16:43:01.007 UTC, , , , , , , , , ,589,3191069,44080,672, ,7, ,22, , , , , , , , , ,7,7, , , ,2,3,9, ,5,1, , , , , , , , , , , , , ,63911,14,62620,62620, , , , ,64358,365463699456,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64358,1687624860837,,, , , , , , , , , ,3145728,64636,8,8,6,8, , ,1,4,4,2,4, ,3,7, ,1,1, , , , , , , ,4227,3,702,4, , , , , , , , ,57208528,9, , , , , , ,28, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,3,2,1,2,2, ,2,6, , , , 
2023-06-24 16:44:01.020 UTC, , , , , , , , , ,589,3191069,44080,672, ,7, ,13, , , , , , , , , ,7,7, , , ,2,3,9, ,4, , , , , , , , , , , , , , ,63911,14,62620,62620, , , , ,64664,365473218560,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64664,1687624860837,,, , , , , , , , , ,3145728,64942,9,9,7,9, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,306,2, , , , , , , , ,57208528,5, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, ,1,1, ,1,5, , , , 
2023-06-24 16:45:01.035 UTC, , , , , , , , , ,589,3191069,44080,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,63911,14,62620,62620, , , , ,64970,365475491840,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64970,1687624860837,,, , , , , , , , , ,3145728,64942,8,8,7,8, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,59305680,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , 
2023-06-24 16:46:01.044 UTC, , , , , , , , , ,589,3191069,44080,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,63911,14,62620,62620, , , , ,64970,365472849920,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64970,1687624860837,,, , , , , , , , , ,3145728,64942,8,8,6,8, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,59305680,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:47:01.055 UTC, , , , , , , , , ,589,3191069,44080,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,63911,14,62620,62620, , , , ,64970,365469757440,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64970,1687624860837,,, , , , , , , , , ,3145728,64942,13,13,9,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,61402832,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:48:01.069 UTC, , , , , , , , , ,589,3191069,44080,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,63911,14,62620,62620, , , , ,64970,365453434880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64970,1687624860837,,, , , , , , , , , ,3145728,64942,11,11,9,11, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,61402832,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:49:01.080 UTC, , , , , , , , , ,589,3191069,44080,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,63911,14,62620,62620, , , , ,64970,365451952128,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64970,1687624860837,,, , , , , , , , , ,3145728,64942,12,12,8,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,61402832,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2023-06-24 16:49:16.250 UTC, , , , , , , , , ,125,3172165,26312, , ,6,3,71,6,0.08,6, , , , , ,2,6,6, ,15,1,3,4,7, ,81,27, , , , , , , , , , , , , ,66392,15,65040,65040,1,2,2,6,66443,365450461184,21,21,21,21, , , , , ,8,348, , , , , , , , , , , , , , , , , , , , , , , , , ,66443,1687625356098,,, , , , , , , , , ,3145728,66392,12,12,6,12, , ,42,1,1,4,1, ,3,2, ,42, ,2048,1, , , , , ,235723,69,1473,1, , , , , , ,7,23,43143120,2, , , , , , ,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-24 16:50:06.919 UTC, , , , , , , , , ,125,3175149,29296, , ,6,2,243,6,0.02, , , , , , , ,6,6, ,99,2,2,4,7, ,169,28, , , , , , , , , , , , , ,77206,16,74166,74166,1,1,4,9,77261,365448896512,18,18,18,18, , , , , ,10,458, , , , , , , , , , , , , , , , , , , , , , , , , ,77261,1687625406773,,, , , , , , , , , ,3145728,77206,7,7,5,7, , ,44,1,1,4,1, ,3,2, ,44, ,2048,1, , , , , ,336189,83,3166,1, , , , , , ,7,19,43261344,2, , , , , , ,142, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
